id,listing_url_num,last_scraped,host_since,host_duration,host_response_rate,is_response_rate_missing,host_acceptance_rate,is_acceptance_rate_missing,host_is_superhost,host_listings_count,log_host_listings_count,latitude,longitude,accommodates,log_accommodates,bedrooms,log_bedrooms,bathrooms_count,is_bath_shared,amenities,price,log_price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,neigh_Yau Tsim Mong,neigh_Islands,neigh_Central & Western,neigh_Sai Kung,neigh_Wan Chai,neigh_Sham Shui Po,neigh_Eastern,neigh_Kowloon City,neigh_Yuen Long,neigh_Tai Po,neigh_Sha Tin,neigh_Southern,neigh_Wong Tai Sin,neigh_Kwun Tong,neigh_North,neigh_Tuen Mun,neigh_Kwai Tsing,neigh_Tsuen Wan,property_type_Entire rental unit,property_type_Private room in condo,property_type_Entire serviced apartment,property_type_Entire condo,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Room in hotel,property_type_Room in aparthotel,property_type_Shared room in hostel,property_type_Shared room in rental unit,property_type_Shared room,property_type_Room in boutique hotel,property_type_Entire loft,property_type_Entire villa,property_type_Private room in guest suite,property_type_Private room in townhouse,property_type_Entire guest suite,property_type_Private room in serviced apartment,property_type_Entire home,property_type_Entire guesthouse,property_type_Houseboat,property_type_Entire bungalow,property_type_Shared room in serviced apartment,property_type_Entire cottage,property_type_Private room in bungalow,property_type_Boat,property_type_Shared room in guesthouse,property_type_Tiny home,property_type_Private room in kezhan,property_type_Private room in bed and breakfast,property_type_Room in bed and breakfast,property_type_Private room,property_type_Private room in nature lodge,property_type_Private room in boat,property_type_Shared room in kezhan,property_type_Private room in minsu,property_type_Room in hostel,property_type_Shared room in condo,property_type_Private room in villa,property_type_Entire vacation home,property_type_Entire townhouse,property_type_Private room in cottage,property_type_Private room in houseboat,property_type_Shared room in guest suite,property_type_Hut,property_type_Entire cabin,property_type_Entire place,property_type_Private room in ryokan,property_type_Shared room in townhouse,property_type_Shared room in hotel,property_type_Private room in tiny home,property_type_Private room in riad,property_type_Private room in farm stay,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_Hotel room
1.08E+18,1.08469E+18,2025-06-21,2022-10-18,977,1,1,0.93,1,0,72,4.276666119,22.2979758,114.171327,2,0.693147181,1,0,1,0,"[""Self check-in"", ""Smart lock"", ""Park view"", ""Hair dryer"", ""Wifi"", ""Microwave"", ""Hot water"", ""Stove"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Iron"", ""Safe"", ""Clothing storage: closet"", ""Essentials"", ""Free dryer \u2013 In building"", ""Bed linens"", ""Air conditioning"", ""Ethernet connection"", ""TV"", ""Hangers"", ""Free washer \u2013 In building"", ""Hot water kettle""]",879.00 ,6.779,20,50,80,168,4,3.75,4.25,4.25,4.75,4.75,4.75,4.25,0,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.08E+18,1.08471E+18,2025-06-21,2022-10-18,977,1,1,0.93,1,0,72,4.276666119,22.3138059,114.1710251,4,1.386294361,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Washer"", ""Smart lock"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Hot water"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Refrigerator"", ""Fire extinguisher"", ""Dedicated workspace"", ""Smoke alarm"", ""Kitchen"", ""Dishes and silverware"", ""Pets allowed"", ""Iron"", ""Safe"", ""First aid kit"", ""Free dryer \u2013 In building"", ""Bed linens"", ""Air conditioning"", ""Clothing storage: wardrobe"", ""TV"", ""Hangers""]",827.00 ,6.718,2,2,29,125,2,5,5,5,3.5,3.5,5,5,0,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09E+18,1.08545E+18,2025-06-21,2023-03-26,818,1,1,0.99,1,0,8,2.079441542,22.27898234,114.1883369,2,0.693147181,1,0,1,0,"[""TV"", ""Washer"", ""Beach access \u2013 Beachfront"", ""Essentials"", ""Fire extinguisher"", ""Wifi"", ""Smoke alarm"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Air conditioning""]",300.00 ,5.704,25,55,85,266,2,5,5,5,5,5,5,5,1,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09E+18,1.08547E+18,2025-06-22,2023-03-26,819,1,1,0.99,1,0,8,2.079441542,22.278978,114.188324,1,0,1,0,1,0,"[""TV"", ""Washer"", ""Beach access \u2013 Beachfront"", ""Essentials"", ""Fire extinguisher"", ""Wifi"", ""Smoke alarm"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Air conditioning""]",211.00 ,5.352,0,0,0,86,1,5,5,5,5,5,5,5,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09E+18,1.08586E+18,2025-06-21,2015-11-01,3520,1,1,0.97,1,0,7,1.945910149,22.29700904,114.1717583,2,0.693147181,1,0,1,0,"[""Air conditioning"", ""Refrigerator"", ""TV"", ""Wifi""]",300.00 ,5.704,29,59,89,364,1,5,5,4,5,5,5,5,1,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09E+18,1.08614E+18,2025-06-21,2022-10-18,977,1,1,0.93,1,0,72,4.276666119,22.3138059,114.1710251,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Clothing storage"", ""Smart lock"", ""Hair dryer"", ""Wifi"", ""Conditioner"", ""Hot water"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Refrigerator"", ""Fire extinguisher"", ""Dedicated workspace"", ""Smoke alarm"", ""Kitchen"", ""Dishes and silverware"", ""Elevator"", ""Pets allowed"", ""Iron"", ""Safe"", ""First aid kit"", ""Bed linens"", ""Air conditioning"", ""Body soap"", ""TV"", ""Hangers"", ""Free washer \u2013 In building""]",287.00 ,5.659,17,47,77,170,9,4.6,4.5,4.2,4.4,4.6,4.8,4.5,0,0.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09E+18,1.08667E+18,2025-06-21,2014-04-11,4089,0.9,1,0.83,1,1,4,1.386294361,22.27895,114.15075,6,1.791759469,N/A,N/A,1,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Self check-in"", ""Clothing storage: closet, wardrobe, and dresser"", ""Paid street parking off premises"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Central air conditioning"", ""Wifi"", ""Microwave"", ""Hot water"", ""Oven"", ""Refrigerator"", ""Smoke alarm"", ""Dishes and silverware"", ""Rice maker"", ""Iron"", ""Coffee"", ""Shower gel"", ""Heating"", ""Long term stays allowed"", ""Laser tag"", ""Bed linens"", ""Movie theater"", ""Game console"", ""TV"", ""Wine glasses"", ""Freezer"", ""Coffee maker"", ""Keypad"", ""Hot water kettle"", ""Laundromat nearby""]",850.00 ,6.745,0,14,14,93,23,4.8,4.84,4.64,4.88,5,4.8,4.72,0,1.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.09E+18,1.08694E+18,2025-06-21,2014-12-05,3851,1,1,0.6,1,0,1,0,22.303683,114.012516,6,1.791759469,3,1.098612289,2,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Toaster"", ""Smeg  stainless steel double oven"", ""Drying rack for clothing"", ""Hair dryer"", ""Dishwasher"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Private backyard \u2013 Fully fenced"", ""Clothing storage: walk-in closet and closet"", ""Portable fans"", ""Private entrance"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""City skyline view"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Shared beach access"", ""Harbor view"", ""Kitchen"", ""Baking sheet"", ""Piano"", ""Blender"", ""Rice maker"", ""Iron"", ""BBQ grill"", ""Shower gel"", ""Barbecue utensils"", ""Garden view"", ""Outdoor furniture"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Bathtub"", ""Air conditioning"", ""Body soap"", ""TV"", ""Hangers"", ""Outdoor dining area"", ""Wine glasses"", ""Samsung refrigerator"", ""Freezer"", ""Hot water kettle"", ""Host greets you"", ""Bread maker""]",2300.00 ,7.741,13,18,28,115,2,5,5,5,5,5,5,5,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.09E+18,1.0881E+18,2025-06-21,2015-11-30,3491,0.95,1,0.75,1,0,34,3.526360525,22.28860694,114.208847,1,0,1,0,2,0,"[""Private entrance"", ""Microwave"", ""Washer"", ""Hangers"", ""Hot water"", ""Clothing storage"", ""Freezer"", ""Refrigerator"", ""Long term stays allowed"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kitchen"", ""Lock on bedroom door"", ""Air conditioning""]",179.00 ,5.187,0,8,38,313,4,4.75,5,5,4.75,4.75,4.75,4.5,0,0.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09E+18,1.08937E+18,2025-06-21,2015-11-30,3491,0.95,1,0.75,1,0,34,3.526360525,22.30413,114.17035,5,1.609437912,1,0,1,0,"[""Washer"", ""Drying rack for clothing"", ""Hair dryer"", ""Kitchenette"", ""Wifi"", ""Shampoo"", ""Private entrance"", ""Microwave"", ""Hot water"", ""Stove"", ""Refrigerator"", ""Dishes and silverware"", ""Shower gel"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Hangers"", ""Freezer"", ""Hot water kettle"", ""Single level home""]",629.00 ,6.444,4,15,41,42,16,4.44,4.44,4.11,4.5,4.72,4.78,4.33,0,1.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.09E+18,1.08956E+18,2025-06-22,2022-05-15,1134,1,1,1,1,1,2,0.693147181,22.50632233,114.118288,2,0.693147181,2,0.693147181,1,0,"[""Body soap"", ""Conditioner"", ""BBQ grill"", ""Free parking on premises"", ""Lock on bedroom door"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Kitchen"", ""Shampoo"", ""Air conditioning"", ""Host greets you""]",500.00 ,6.215,29,59,89,269,1,5,5,5,5,5,5,5,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.09E+18,1.09115E+18,2025-06-21,2019-12-10,2020,1,1,0.93,1,0,3,1.098612289,22.32649,114.16223,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Toaster"", ""Drying rack for clothing"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Portable fans"", ""Microwave"", ""Hot water"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""Rice maker"", ""Iron"", ""First aid kit"", ""Lockbox"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Freezer"", ""Hot water kettle""]",135.00 ,4.905,0,0,0,272,3,4.67,4.67,4.67,5,5,4.67,4.67,1,0.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09E+18,1.09196E+18,2025-06-22,2022-01-12,1257,1,1,0.91,1,0,47,3.850147602,22.28711,114.13553,1,0,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Drying rack for clothing"", ""Hair dryer"", ""Kitchenette"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Paid parking off premises"", ""Private entrance"", ""Hot water"", ""Mini fridge"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Clothing storage: wardrobe and dresser"", ""Elevator"", ""Iron"", ""Lockbox"", ""Shower gel"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""Body soap"", ""Hangers"", ""Hot water kettle"", ""Single level home"", ""Window guards"", ""Laundromat nearby""]",280.00 ,5.635,29,59,89,269,1,1,2,2,4,2,4,1,0,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.09E+18,1.093E+18,2025-06-21,2017-01-08,3086,1,1,0.68,1,1,2,0.693147181,22.29571328,114.2735834,1,0,1,0,1,0,"[""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Clothing storage"", ""Drying rack for clothing"", ""Hair dryer"", ""Ceiling fan"", ""Cleaning products"", ""Wifi"", ""Waterfront"", ""Lock on bedroom door"", ""Microwave"", ""Hot water"", ""Oven"", ""Room-darkening shades"", ""Beach access \u2013 Beachfront"", ""Exterior security cameras on property"", ""Refrigerator"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Iron"", ""First aid kit"", ""Bowling alley"", ""Heating"", ""Long term stays allowed"", ""Patio or balcony"", ""Bed linens"", ""Bathtub"", ""Hot tub"", ""Air conditioning"", ""Exercise equipment"", ""Mosquito net"", ""Pool"", ""TV"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Paid parking on premises"", ""High chair"", ""Dryer"", ""Hot water kettle"", ""Backyard""]",1000.00 ,6.908,20,50,80,261,1,4,4,4,4,5,5,4,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09E+18,1.09385E+18,2025-06-21,2014-05-06,4064,1,1,0.94,1,0,8,2.079441542,22.30468,114.17099,2,0.693147181,1,0,1,0,"[""Induction stove"", ""32 inch HDTV"", ""Washer"", ""Microwave"", ""Self check-in"", ""Hangers"", ""Hot water"", ""Smart lock"", ""Room-darkening shades"", ""Hair dryer"", ""Exterior security cameras on property"", ""Refrigerator"", ""Long term stays allowed"", ""Wifi"", ""Elevator"", ""Kitchen"", ""Air conditioning""]",297.00 ,5.694,4,30,30,209,2,4.5,5,5,4.5,5,4.5,4.5,0,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.09E+18,1.09411E+18,2025-06-21,2012-10-10,4637,0.94,1,0.47,1,0,26,3.258096538,22.3067634,114.1704065,10,2.302585093,3,1.098612289,1,0,"[""Iron"", ""Extra pillows and blankets"", ""Washer"", ""TV"", ""Hangers"", ""Clothing storage"", ""Pets allowed"", ""Room-darkening shades"", ""Wifi"", ""Bed linens"", ""Dedicated workspace"", ""Kitchen"", ""Air conditioning""]",1360.00 ,7.215,14,17,42,199,18,4.71,4.81,4.76,4.76,4.86,4.81,4.67,0,1.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.09E+18,1.09483E+18,2025-06-21,2022-06-29,1088,1,1,1,1,0,1,0,22.28567,114.13874,2,0.693147181,1,0,1,0,"[""Smoking allowed"", ""TV"", ""First aid kit"", ""Washer"", ""Self check-in"", ""Hair dryer"", ""Keypad"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning""]",257.00 ,5.549,4,4,4,4,1,5,5,5,5,5,5,5,0,0.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1E+18,1.09585E+18,2025-06-21,2023-02-09,863,1,1,0.95,1,0,8,2.079441542,22.29707056,114.1725203,1,0,1,0,1,0,"[""TV"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Fire extinguisher"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Air conditioning""]",176.00 ,5.17,29,59,89,270,22,4.79,4.86,4.5,4.89,4.89,4.93,4.86,0,1.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1E+18,1.09738E+18,2025-06-22,2019-11-22,2039,1,1,0.92,1,0,3,1.098612289,22.3131443,114.168681,7,1.945910149,3,1.098612289,1,0,"[""Induction stove"", ""Cooking basics"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Microwave"", ""Startup supply shampoo"", ""Hot water"", ""Refrigerator"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Crib"", ""First aid kit"", ""Shower gel"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Bed linens"", ""Air conditioning"", ""TV"", ""Hangers"", ""Outdoor dining area"", ""Freezer"", ""Paid parking on premises"", ""Hot water kettle""]",735.00 ,6.6,20,26,28,209,4,4.75,5,4.5,4.5,5,4.75,4.75,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1E+18,1.09762E+18,2025-06-21,2012-10-10,4637,0.94,1,0.47,1,0,26,3.258096538,22.3073535,114.1708812,3,1.098612289,1,0,1,0,"[""TV"", ""Washer"", ""Pets allowed"", ""Refrigerator"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Air conditioning""]",442.00 ,6.091,28,58,88,269,11,4.18,4,4.36,4.09,4.27,4.82,4.18,0,1.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1E+18,1.09778E+18,2025-06-22,2024-02-23,485,1,1,0,1,0,1,0,22.28687,114.14453,2,0.693147181,1,0,1,0,"[""Self check-in"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Hair dryer"", ""Wifi"", ""Building staff"", ""Shampoo"", ""Conditioner"", ""Hot water"", ""Mini fridge"", ""Portable heater"", ""Exterior security cameras on property"", ""City skyline view"", ""Smoke alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Elevator"", ""Coffee maker: espresso machine"", ""Iron"", ""Safe"", ""Clothing storage: closet"", ""First aid kit"", ""Shower gel"", ""Coffee"", ""Essentials"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""Body soap"", ""TV"", ""Hangers"", ""Freezer"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Laundromat nearby""]",1425.00 ,7.262,30,60,90,270,1,5,5,5,5,5,5,5,1,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1E+18,1.09834E+18,2025-06-22,2024-02-24,484,0.88,1,0.98,1,0,1,0,22.3202854,114.1715124,7,1.945910149,3,1.098612289,2,0,"[""Self check-in"", ""TV"", ""Washer"", ""Smart lock"", ""Heating"", ""Refrigerator"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Air conditioning""]",1841.00 ,7.518,30,60,90,270,12,4.4,4.8,4.67,4.93,4.4,4.73,4.53,0,1.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1E+18,1.09884E+18,2025-06-21,2020-04-20,1888,1,1,1,1,1,2,0.693147181,22.28155707,114.153331,2,0.693147181,1,0,1,0,"[""Carbon monoxide alarm"", ""Game console: PS4"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Board games"", ""Self check-in"", ""Clothing storage"", ""HDTV with DVD player, standard cable, Netflix"", ""Arcade games"", ""Drying rack for clothing"", ""Hair dryer"", ""Outdoor playground"", ""Dishwasher"", ""Ceiling fan"", ""Trash compactor"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Portable fans"", ""Private entrance"", ""Conditioner"", ""Microwave"", ""Children\u2019s books and toys"", ""Hot water"", ""Room-darkening shades"", ""Mini fridge"", ""Refrigerator"", ""City skyline view"", ""Dining table"", ""Smoke alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Elevator"", ""Pets allowed"", ""Baby safety gates"", ""Iron"", ""First aid kit"", ""Lockbox"", ""Shower gel"", ""Books and reading material"", ""Essentials"", ""Sound system"", ""Heating"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Body soap"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Dryer"", ""Hot water kettle"", ""Window AC unit"", ""Window guards""]",1633.00 ,7.398,29,40,40,40,34,4.72,4.72,4.53,4.94,4.89,4.97,4.69,1,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1E+18,1.09892E+18,2025-06-22,2010-12-22,5296,1,1,0.91,1,1,1,0,22.3034728,114.010229,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Clothing storage"", ""Cleaning products"", ""Wifi"", ""Microwave"", ""Hot water"", ""Stove"", ""Room-darkening shades"", ""Portable heater"", ""Refrigerator"", ""Dining table"", ""Smoke alarm"", ""Dishes and silverware"", ""Kitchen"", ""Iron"", ""First aid kit"", ""Bed linens"", ""Air conditioning"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Hot water kettle"", ""Host greets you""]",1242.00 ,7.124,17,47,77,77,13,4.92,5,4.92,4.77,4.85,4.92,4.69,0,0.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1E+18,1.09893E+18,2025-06-21,N/A,N/A,N/A,0,N/A,0,0,N/A,N/A,22.3198502,114.1706419,11,2.397895273,N/A,N/A,1,0,"[""Free parking on premises"", ""Exterior security cameras on property"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning""]",948.00 ,6.854,27,57,82,244,13,4.69,4.77,4.23,4.54,4.62,4.69,4.85,0,0.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
