,Profile_Category_Accessibility_Count,Profile_Category_Bathroom_Personal_Count,Profile_Category_Bedding_Comfort_Count,Profile_Category_Business_Work_Count,Profile_Category_Climate_Control_Count,Profile_Category_Essential_Tech_Count,Profile_Category_Kitchen_Dining_Count,Profile_Category_Outdoor_Recreation_Count,Profile_Category_Safety_Security_Count,Profile_Category_Transportation_Count,Profile_Category_Family_Pets_Count,price,log_price,longitude,latitude
1005,1,2,0,1,1,1,0,0,2,0,0,150.0,5.0106352940962555,114.1707,22.31573
1006,0,3,5,1,2,1,4,2,3,0,0,1914.0,7.5569505720129,114.17109,22.30691
1007,1,3,0,1,1,1,0,0,3,0,0,379.0,5.937536205082426,114.16896,22.31745
1008,1,3,4,2,0,1,8,1,4,0,0,1916.0,7.557994958530806,114.17634,22.27727
1009,0,2,2,2,1,1,2,0,0,0,0,340.0,5.8289456176102075,114.17082,22.31914
1010,1,0,1,1,1,0,1,0,0,0,0,170.0,5.135798437050262,114.17341,22.29933
1011,1,6,5,2,0,1,8,3,2,0,0,2234.0,7.711548979629146,114.1493,22.28264
1012,1,2,2,1,1,1,1,0,2,0,0,238.0,5.472270673671475,114.1709508,22.32080318
1013,1,2,0,1,1,1,0,0,2,0,0,148.0,4.997212273764115,114.16857,22.31788
1014,1,3,5,3,0,1,8,2,2,1,0,440.0,6.0867747269123065,114.18425,22.27919
1015,1,2,0,1,1,1,0,0,2,0,0,155.0,5.043425116919247,114.17004,22.3159
1016,0,3,2,1,1,1,1,0,2,0,0,1084.0,6.988413181999592,113.92886,22.27587
1017,0,1,0,1,1,1,0,0,3,0,0,152.0,5.0238805208462765,114.17031,22.31754
1018,1,3,5,1,1,1,2,0,3,0,0,5136.0,8.544029845369797,114.16708,22.30563
1019,1,3,5,3,1,1,5,3,3,0,1,4675.0,8.449984441722787,114.0104752,22.42706871
1020,1,6,5,3,0,1,7,0,5,0,0,3179.0,8.064321960910803,114.17007,22.30554
1021,1,2,2,1,1,1,0,0,1,0,0,411.0,6.018593214496234,114.17155,22.29753
1022,1,2,2,1,1,1,4,1,4,0,1,1095.0,6.9985096422506015,114.02254,22.29263
1023,1,4,2,1,1,1,0,0,2,1,0,593.0,6.385194398997726,114.17134,22.30438
1024,1,2,0,1,1,1,0,0,2,0,0,154.0,5.0369526024136295,114.16933,22.31562
1025,0,2,0,1,1,1,0,0,2,0,0,202.0,5.308267697401205,114.17064,22.31563
1026,0,2,1,1,1,0,5,0,0,0,0,183.0,5.209486152841421,114.15194,22.28298
1027,1,3,2,1,1,0,1,1,1,0,0,400.0,5.991464547107982,113.99523,22.36572
1028,0,3,2,0,1,1,4,2,1,0,0,842.0,6.7357800142423265,114.111679,22.226568
1029,0,0,0,1,1,0,1,0,0,0,0,180.0,5.19295685089021,114.18493,22.28062
1030,0,0,0,1,1,0,1,0,0,0,0,180.0,5.19295685089021,114.14147,22.28615
1031,0,3,5,1,1,0,7,0,1,0,0,500.0,6.214608098422191,114.21269,22.38316
1032,0,1,1,1,1,0,5,0,0,0,0,180.0,5.19295685089021,114.17163,22.31051
1033,1,2,2,1,1,1,0,0,3,0,0,150.0,5.0106352940962555,114.16612,22.30818
1034,1,2,2,1,1,1,0,0,2,0,0,151.0,5.017279836814924,114.17189,22.30448
1035,0,0,0,1,1,0,1,0,0,0,0,170.0,5.135798437050262,114.17177,22.31247
1036,0,0,0,1,1,0,4,0,0,0,0,130.0,4.867534450455582,114.16239,22.32062
1037,1,2,1,1,1,0,4,0,0,0,0,130.0,4.867534450455582,114.17497,22.29922
1038,0,0,0,1,1,0,4,0,0,0,0,180.0,5.19295685089021,114.1719,22.31042
1039,0,0,0,1,1,0,1,0,0,0,0,275.0,5.616771097666572,114.1728,22.29686
1040,0,0,0,1,1,0,1,0,0,0,0,160.0,5.075173815233827,114.17177,22.31211
1041,0,0,0,1,1,0,1,0,0,0,0,250.0,5.521460917862246,114.17061,22.3124
1042,1,3,1,1,1,1,2,0,2,0,0,290.0,5.66988092298052,114.17091,22.30628
1043,1,3,1,1,1,1,2,0,2,0,0,254.0,5.537334267018537,114.17295,22.30461
1044,1,4,2,1,1,1,6,0,0,0,0,430.0,6.063785208687608,114.17246,22.3052
1045,1,1,0,1,1,1,0,0,2,0,0,288.0,5.662960480135946,114.17046,22.31753
1046,1,2,2,1,1,1,5,0,0,0,1,1000.0,6.907755278982137,114.01488,22.29379
1047,1,3,2,1,1,0,0,0,4,0,0,315.0,5.752572638825633,114.16491,22.32625
1048,1,4,5,2,1,1,7,0,3,1,0,2000.0,7.600902459542082,114.15436,22.28374
1049,1,6,3,2,1,1,9,0,2,0,0,1080.0,6.984716320118266,114.1335515,22.28557069
1050,1,3,2,1,1,1,0,0,2,0,0,326.0,5.786897381366708,114.17115,22.29716
1051,1,3,2,1,1,1,1,0,3,0,0,259.0,5.556828061699537,114.17236,22.2984
1052,1,3,2,1,1,1,0,0,3,0,0,286.0,5.655991810819852,114.17132,22.29639
1053,0,2,2,2,2,1,2,0,0,0,0,291.0,5.673323267171493,114.16916,22.31915
1054,1,2,3,1,1,1,1,0,2,0,0,1329.0,7.192182058713246,114.1274,22.28381
1055,1,3,3,1,1,1,1,0,3,0,0,1108.0,7.010311867307229,114.12915,22.28183
1056,1,1,1,1,1,0,1,0,3,0,0,180.0,5.19295685089021,114.17242,22.29832
1057,1,3,1,1,1,1,3,1,1,0,0,650.0,6.476972362889683,114.17205,22.27434
1058,1,5,3,1,2,1,5,0,1,0,0,680.0,6.522092798170152,114.1750793,22.30168915
1059,0,3,5,3,2,1,9,4,1,1,1,3800.0,8.242756345714477,114.1096,22.22791
1060,1,2,2,1,1,1,0,0,1,0,0,879.0,6.778784897685177,114.12693,22.28308
1061,1,2,2,1,1,1,0,0,2,0,0,729.0,6.591673732008658,114.12773,22.28178
1062,0,2,2,2,2,1,2,0,1,0,0,350.0,5.857933154483459,114.17147,22.32045
1063,1,5,3,2,3,1,8,0,1,0,0,620.0,6.429719478039138,114.1759515,22.30268548
1064,1,2,2,1,1,1,0,0,2,0,0,108.0,4.68213122712422,114.1699,22.30591
1065,0,3,3,3,1,1,5,2,4,2,1,504.0,6.222576268071369,113.99133,22.44957
1066,0,2,3,1,1,0,1,0,3,0,0,302.0,5.71042701737487,114.18406,22.2826
1067,1,3,2,2,2,1,1,0,2,0,0,2727.0,7.910957382845589,114.15183,22.28599
1068,1,5,3,3,1,2,9,8,4,3,1,879.0,6.778784897685177,113.94988,22.29127
1069,1,6,5,2,2,1,4,0,6,0,0,375.0,5.926926025970411,114.17581,22.27796
1070,0,6,5,2,1,2,5,0,5,1,0,450.0,6.1092475827643655,114.17526,22.27724
1071,1,6,5,2,1,1,5,0,5,0,0,380.0,5.940171252720432,114.17416,22.27674
1072,1,6,5,2,1,1,5,0,5,0,0,360.0,5.886104031450156,114.17526,22.27724
1073,0,6,3,3,1,2,9,0,0,0,1,788.0,6.669498089857879,114.1500874,22.28150438
1074,0,1,0,1,1,1,0,0,2,0,0,163.0,5.093750200806762,114.16863,22.31779
1075,0,1,0,1,1,1,0,0,2,0,0,322.0,5.7745515455444085,114.16923,22.31787
1076,0,3,2,1,1,1,0,0,3,0,0,581.0,6.364750756851911,114.17179,22.29743
1077,0,4,5,1,2,1,5,0,4,0,1,207.0,5.332718793265369,114.165802,22.30716705
1078,0,1,1,1,1,0,1,0,0,0,0,140.0,4.941642422609304,114.18499,22.28169
1079,0,1,1,1,1,0,5,0,0,0,0,240.0,5.480638923341991,114.19034,22.25942
1080,1,3,3,1,1,0,2,0,3,0,0,277.0,5.6240175061873385,114.16866,22.30382
1081,1,3,3,1,1,0,2,0,3,0,0,251.0,5.5254529391317835,114.17016,22.30424
1082,1,3,3,1,1,0,2,1,3,0,0,251.0,5.5254529391317835,114.16862,22.304
1083,1,4,3,1,1,0,2,2,3,0,0,264.0,5.575949103146316,114.16857,22.30386
1084,0,4,2,1,2,1,5,0,5,0,1,207.0,5.332718793265369,114.1662598,22.30669594
1085,1,3,5,1,2,1,4,0,4,0,1,207.0,5.332718793265369,114.1658104,22.3071749
1086,0,1,0,1,1,1,0,0,2,0,0,189.0,5.241747015059643,114.16898,22.31583
1087,1,3,5,1,2,1,4,0,4,0,1,207.0,5.332718793265369,114.1662598,22.30669594
1088,1,3,5,1,2,1,4,0,4,0,1,207.0,5.332718793265369,114.1662598,22.30669594
1089,1,4,5,1,2,1,5,0,4,0,1,207.0,5.332718793265369,114.1662598,22.30669594
1090,1,3,5,1,2,1,3,0,5,0,1,207.0,5.332718793265369,114.1662598,22.30669594
1091,1,5,5,1,3,1,5,0,5,0,1,207.0,5.332718793265369,114.1662598,22.30669594
1092,0,3,2,1,2,1,3,0,4,0,1,207.0,5.332718793265369,114.1662598,22.30669594
1093,0,3,2,1,2,1,5,0,4,0,1,207.0,5.332718793265369,114.1662598,22.30669594
1094,0,3,2,1,2,1,5,0,4,0,1,207.0,5.332718793265369,114.1662598,22.30669594
1095,1,3,5,1,2,1,7,0,4,0,0,2263.0,7.724446645633537,114.1662598,22.30669594
1096,0,3,2,1,1,1,0,0,3,0,0,485.0,6.184148890937483,114.17337,22.29784
1097,1,6,3,1,2,1,9,3,2,0,1,1750.0,7.4673710669175595,114.01468,22.29318
1098,0,2,2,1,1,1,1,1,3,1,0,880.0,6.779921907472252,114.22405,22.41983
1099,0,3,1,1,1,1,1,0,4,0,0,372.0,5.918893854273146,114.1727,22.30735
1100,1,2,1,2,1,0,2,0,3,0,0,376.0,5.929589143389895,114.17451,22.29599
1101,0,2,1,1,1,0,2,0,3,0,0,220.0,5.393627546352362,114.17378,22.29779
1102,1,3,5,1,1,1,3,0,0,0,0,372.0,5.918893854273146,114.1638281,22.30949717
1103,1,3,2,1,0,1,0,0,3,0,0,350.0,5.857933154483459,114.17245,22.2972
1104,0,5,3,2,1,1,6,0,3,0,0,738.0,6.6039438246004725,114.15353,22.28618
1105,0,3,3,1,1,0,2,0,2,0,1,475.0,6.163314804034641,114.17465,22.29763
1106,0,3,3,2,1,0,2,0,2,0,0,432.0,6.068425588244111,114.17455,22.29757
1107,0,3,3,2,1,0,2,0,2,0,0,334.0,5.811140992976701,114.17455,22.29763
1108,0,3,3,2,1,0,2,0,2,0,0,318.0,5.762051382780177,114.17475,22.29959
1109,0,3,3,2,1,0,2,0,2,0,0,414.0,6.025865973825314,114.17334,22.2997
1110,0,3,3,2,1,0,2,0,2,0,0,475.0,6.163314804034641,114.17454,22.2981
1111,0,3,3,2,1,0,2,0,2,0,0,494.0,6.202535517187923,114.17416,22.29761
1112,0,3,3,2,1,0,2,0,2,0,0,592.0,6.3835066348840055,114.17487,22.29789
1113,1,5,3,1,2,1,4,0,1,0,0,570.0,6.345636360828596,114.17415,22.30137
1114,1,3,3,2,2,1,2,0,2,0,1,1961.0,7.581209826196346,114.14887,22.28612
1115,0,3,3,2,2,1,2,0,2,0,0,2181.0,7.687538766201629,114.14887,22.28612
1116,1,3,2,1,2,1,2,0,2,0,0,2731.0,7.912423121473705,114.14887,22.28612
1117,0,3,2,2,1,1,1,0,2,0,0,329.0,5.796057750765372,114.17225,22.2952
1118,0,3,2,1,1,1,0,0,4,0,0,315.0,5.752572638825633,114.17225,22.29612
1119,0,1,0,1,1,1,0,0,2,0,0,136.0,4.912654885736052,114.16881,22.31738
1120,0,3,3,2,1,0,5,0,3,0,0,908.0,6.811244378601294,114.16318,22.33235
1121,0,2,2,1,1,1,1,0,2,0,0,299.0,5.700443573390687,114.17109,22.29686
1122,0,1,5,1,1,1,2,0,1,0,1,590.0,6.380122536899765,114.21417,22.21756
1123,1,3,3,1,2,1,5,0,0,1,1,622.0,6.432940092739179,114.17631,22.30177
1124,1,4,5,3,1,1,9,0,3,1,5,1300.0,7.170119543449628,114.19573,22.29036
1125,0,5,3,0,0,0,9,3,1,0,1,1318.0,7.183870715062453,113.97932,22.24486
1126,1,6,5,3,0,1,10,3,3,0,1,808.0,6.694562058521095,114.00264,22.26216
1127,1,3,3,2,1,0,4,0,1,0,0,579.0,6.361302477572996,114.16686,22.30626
1128,1,6,3,2,1,1,8,4,1,1,1,492.0,6.198478716492308,114.22389,22.27862
1129,1,6,5,2,1,1,4,0,6,0,0,625.0,6.437751649736401,114.17215,22.29738
1130,1,6,5,2,1,1,3,0,6,0,0,312.0,5.7430031878094825,114.17339,22.29552
1131,1,6,5,2,1,1,4,0,6,0,0,548.0,6.306275286948016,114.17229,22.29782
1132,1,6,5,2,1,1,3,0,6,0,1,456.0,6.1224928095143865,114.17162,22.29744
1133,1,6,5,1,1,1,5,0,6,0,0,298.0,5.697093486505405,114.17248,22.2978
1134,0,0,1,1,1,0,4,1,0,1,0,300.0,5.703782474656201,114.15318,22.24937
1135,0,3,3,1,1,1,6,0,0,0,0,1200.0,7.090076835776092,114.18551,22.30864
1136,0,4,3,2,1,1,1,0,2,0,0,250.0,5.521460917862246,114.17913,22.27885
1137,0,2,2,1,1,1,1,0,0,0,0,1200.0,7.090076835776092,114.18517,22.30654
1138,1,4,5,1,0,1,6,0,1,0,1,1032.0,6.939253946041508,114.1875186,22.27820314
1139,0,2,1,1,1,1,1,0,1,0,0,470.0,6.152732694704104,114.15745,22.24324
1140,0,3,3,1,1,1,8,3,3,1,0,3018.0,8.012349639327795,114.15519,22.24448
1141,1,2,1,1,1,1,0,0,4,0,0,301.0,5.707110264748875,114.17668,22.30682
1142,0,0,0,1,1,1,0,0,0,0,0,328.0,5.793013608384144,114.1705486,22.2774006
1143,1,3,3,2,1,0,4,0,1,0,0,488.0,6.1903154058531475,114.16706,22.30828
1144,1,2,1,1,1,1,0,0,4,0,0,286.0,5.655991810819852,114.17546,22.30485
1145,0,1,1,1,1,1,0,0,4,0,0,152.0,5.0238805208462765,114.17043,22.31749
1146,0,4,5,1,2,0,11,4,4,0,0,1170.0,7.064759027791802,113.93341,22.22816
1147,0,0,1,1,1,0,1,0,0,0,0,231.0,5.442417710521793,114.21227,22.28231
1148,0,2,2,1,1,1,1,0,2,0,0,343.0,5.8377304471659395,114.17147,22.29732
1149,0,3,2,1,1,1,1,0,2,0,0,329.0,5.796057750765372,114.17308,22.29592
1150,1,4,5,3,1,1,6,0,4,1,1,911.0,6.814542897259958,114.17412,22.29758
1151,0,4,6,1,2,2,7,5,0,0,1,653.0,6.481577129276431,114.30544,22.38551
1152,0,1,0,1,1,1,0,0,3,0,0,143.0,4.962844630259907,114.16899,22.31615
1153,0,1,0,1,1,1,0,0,3,0,0,151.0,5.017279836814924,114.16867,22.31622
1154,1,3,5,1,0,1,6,0,2,0,1,275.0,5.616771097666572,114.17342,22.27597
1155,1,4,5,2,1,1,8,0,2,0,1,3279.0,8.095293776844649,114.17246,22.27577
1156,1,2,2,2,1,1,1,0,2,0,0,306.0,5.723585101952381,114.17105,22.29507
1157,0,3,5,1,1,1,6,1,3,0,0,630.0,6.4457198193855785,114.04085,22.28208
1158,0,2,1,1,1,1,1,0,0,0,0,385.0,5.953243334287785,114.02838,22.21008
1159,0,2,1,1,1,1,0,0,0,0,0,370.0,5.91350300563827,114.02826,22.21081
1160,0,2,1,1,1,1,0,0,0,0,0,385.0,5.953243334287785,114.03019,22.2126
1161,0,0,0,1,1,1,1,0,0,0,0,650.0,6.476972362889683,114.03204,22.20934
1162,0,2,2,1,1,1,2,0,0,0,0,1400.0,7.24422751560335,114.18421,22.30878
1163,0,2,2,1,1,1,1,0,0,0,0,1200.0,7.090076835776092,114.18422,22.30872
1164,0,4,3,2,2,1,5,0,2,0,1,700.0,6.551080335043404,114.1697,22.3175
1165,0,3,5,2,2,1,6,0,1,1,1,471.0,6.154858094016418,114.17008,22.30647
1166,0,3,5,3,1,1,6,2,2,1,1,3582.0,8.183676582620658,113.9865,22.44551
1167,1,5,5,2,1,1,10,0,3,1,5,850.0,6.745236349484363,114.21056,22.29081
1168,1,6,5,3,2,2,9,0,3,1,4,900.0,6.802394763324311,114.19251,22.28897
1169,0,4,5,1,3,2,5,0,0,1,1,433.0,6.07073772800249,114.17182,22.30961
1170,1,6,5,3,1,1,7,0,3,0,0,3414.0,8.135639903354386,114.17354,22.3044
1171,1,4,3,1,0,1,3,0,4,0,0,3524.0,8.16735198705607,114.1718,22.30447
1172,0,4,4,2,1,0,1,2,3,0,0,754.0,6.625392368007956,114.03018,22.21226
1173,1,3,2,2,2,1,7,0,1,0,0,836.0,6.728628613084702,114.15333,22.2813
1174,1,4,4,1,1,0,7,7,2,1,0,700.0,6.551080335043404,114.03281,22.43885
1175,0,2,2,1,1,1,7,0,0,0,0,1300.0,7.170119543449628,114.18553,22.30867
1176,0,2,2,1,1,1,1,0,0,0,0,1400.0,7.24422751560335,114.18551,22.30857
1177,0,2,1,1,1,1,1,0,0,0,0,1200.0,7.090076835776092,114.18341,22.30687
1178,0,2,2,1,1,1,1,0,0,0,0,1515.0,7.323170717943469,114.18486,22.30655
1179,0,2,4,1,2,2,9,3,1,0,1,756.0,6.628041376179533,114.11059,22.22925
1180,0,0,0,1,1,1,0,0,3,0,0,159.0,5.0689042022202315,114.17079,22.31599
1181,1,3,2,1,1,0,4,0,1,0,0,298.0,5.697093486505405,114.12882,22.2802
1182,0,5,5,3,2,2,8,0,3,0,1,800.0,6.684611727667927,114.17493,22.30033
1183,0,5,5,3,2,2,8,0,3,0,1,700.0,6.551080335043404,114.17287,22.30123
1184,0,5,5,3,2,2,9,0,2,0,3,600.0,6.396929655216146,114.17373,22.30094
1185,1,5,5,2,2,1,7,0,3,1,2,2400.0,7.783224016336037,114.15234,22.28377
1186,0,3,3,2,2,1,4,5,0,0,0,2286.0,7.734558844354756,114.11378,22.22383
1187,1,4,5,2,2,1,5,0,4,2,1,1353.0,7.210079628170788,114.17191,22.29807
1188,0,4,1,1,1,1,2,0,0,0,0,1100.0,7.003065458786462,114.18337,22.30655
1189,1,4,3,2,1,1,5,0,3,1,5,1200.0,7.090076835776092,114.1925,22.28948
1190,1,2,1,1,1,1,0,0,4,0,0,329.0,5.796057750765372,114.17058,22.30998
1191,1,4,3,1,1,0,2,2,2,0,0,679.0,6.520621127558696,114.17257,22.30162
1192,1,3,2,1,1,1,0,0,3,0,0,862.0,6.759255270663693,114.16662,22.31784
1193,0,6,5,3,3,0,10,4,5,1,1,321.0,5.771441123130016,114.13253,22.20584
1194,0,6,5,3,2,2,10,0,2,1,5,766.0,6.641182169740591,114.1704,22.27711
1195,0,0,0,1,1,1,0,0,4,0,0,346.0,5.846438775057725,114.1724068,22.3047486
1196,1,3,2,1,1,1,0,0,3,0,0,571.0,6.3473892096560105,114.16862,22.3174
1197,1,3,2,1,1,1,4,0,3,0,0,701.0,6.55250788703459,114.1665,22.31913
1198,1,3,2,1,1,1,0,0,3,0,0,701.0,6.55250788703459,114.16864,22.31795
1199,0,1,2,2,1,0,2,0,0,0,0,500.0,6.214608098422191,114.22143,22.38308
1200,1,2,1,1,1,1,0,0,3,0,0,356.0,5.87493073085203,114.17225,22.3081
1201,1,6,5,2,2,2,9,0,5,0,5,1200.0,7.090076835776092,114.193665,22.28887
1202,0,2,1,1,1,1,0,0,0,0,0,345.0,5.84354441703136,114.0284,22.21134
1203,0,6,5,2,4,3,9,1,3,0,1,987.0,6.894670039433482,114.110809,22.22784
1204,1,2,2,1,0,1,1,0,1,0,0,190.0,5.247024072160486,114.16954,22.31738
1205,1,6,5,3,1,1,7,0,0,0,1,867.0,6.7650389767805414,114.139458,22.286608
1206,0,6,3,2,2,1,10,4,2,1,4,491.0,6.19644412779452,113.96063,22.23523
1207,1,3,2,1,1,1,0,0,3,0,0,540.0,6.29156913955832,114.174355,22.314032
1208,1,3,2,1,1,1,0,0,0,0,0,398.0,5.986452005284438,114.17033,22.31619
1209,0,3,3,2,3,0,9,4,0,0,3,1549.0,7.3453648404168685,114.01431,22.29717
1210,0,4,4,2,2,0,8,3,1,0,0,909.0,6.812345094177479,114.13062,22.28333
1211,0,1,1,2,1,0,3,0,0,0,0,450.0,6.1092475827643655,114.13899,22.28568
1212,0,6,5,1,1,1,7,0,3,0,0,689.0,6.535241271013659,114.11033,22.22391
1213,1,2,1,2,1,1,1,0,0,0,0,1600.0,7.3777589082278725,114.18485,22.30871
1214,0,5,5,1,3,0,10,3,3,0,0,1248.0,7.129297548929373,114.1151,22.22758
1215,0,6,3,3,2,1,9,3,3,0,0,1500.0,7.313220387090301,114.13959,22.28473
1216,1,3,1,1,1,1,0,0,3,0,0,394.0,5.976350909297934,114.17229,22.29822
1217,1,3,2,1,1,1,0,0,3,0,0,693.0,6.541029999189903,114.17234,22.29802
1218,1,3,3,1,1,1,0,0,3,1,0,275.0,5.616771097666572,114.1724472,22.29719734
1219,0,5,5,2,2,0,8,5,0,0,0,478.0,6.169610732491456,114.11384,22.22283
1220,0,0,0,1,1,1,0,0,2,0,0,138.0,4.927253685157205,114.17063,22.31618
1221,1,4,5,2,1,1,9,0,3,1,1,996.0,6.903747257584598,114.19098,22.28445
1222,1,6,5,1,2,1,10,5,0,0,0,1224.0,7.1098794630722715,114.18729,22.26659
1223,1,2,2,1,1,1,2,0,2,0,0,720.0,6.579251212010101,114.1710193,22.30469976
1224,1,3,2,1,1,1,2,0,2,0,0,290.0,5.66988092298052,114.17289,22.30478
1225,0,6,4,1,2,0,6,2,0,0,0,626.0,6.439350371100098,114.1319,22.20657
1226,0,2,0,1,1,1,0,0,0,0,0,542.0,6.295266001439646,114.02643,22.20491
1227,0,0,1,2,1,0,5,0,1,1,1,994.0,6.901737206656574,113.92998,22.22922
1228,0,1,2,2,2,1,3,0,2,0,1,400.0,5.991464547107982,114.18509,22.27671
1229,0,6,5,2,2,0,11,5,5,0,3,1422.0,7.259819610363186,114.02711,22.21199
1230,1,3,2,2,1,1,0,0,5,0,0,392.0,5.971261839790462,114.1723785,22.29859352
1231,0,0,0,1,1,1,0,0,1,0,0,170.0,5.135798437050262,114.17022,22.316
1232,0,5,5,1,3,2,11,4,1,0,0,2250.0,7.718685495198466,114.14894,22.28504
1233,0,0,0,1,1,1,0,0,3,0,0,139.0,4.9344739331306915,114.16885,22.31792
1234,1,4,5,3,3,1,10,1,1,0,1,1182.0,7.074963197966044,114.15237,22.28227
1235,0,6,5,2,3,2,8,4,2,0,0,889.0,6.790097235513905,114.13056,22.28223
1236,1,6,3,2,2,0,5,2,2,3,0,719.0,6.577861357721047,114.00297,22.37388
1237,1,2,2,2,1,0,6,0,1,0,0,280.0,5.634789603169249,114.16468,22.32388
1238,1,2,1,1,1,1,1,0,0,0,0,1300.0,7.170119543449628,114.1854,22.30711
1239,1,2,1,1,1,1,1,0,0,0,0,1100.0,7.003065458786462,114.18489,22.3089
1240,0,0,0,1,1,0,3,0,3,0,0,626.0,6.439350371100098,114.1440963,22.2878137
1241,1,3,3,3,1,1,6,0,0,0,0,514.0,6.2422232654551655,114.18618,22.28085
1242,0,0,0,1,1,0,1,0,0,0,0,915.0,6.818924065275521,114.03055,22.20527
1243,1,4,2,3,1,1,0,0,6,0,0,950.0,6.856461984594587,114.170639,22.319851
1244,0,5,2,1,2,0,2,0,1,0,0,253.0,5.53338948872752,114.1523625,22.28366448
1245,0,0,0,1,0,0,0,0,0,0,0,260.0,5.560681631015528,114.15332,22.28352
1246,1,6,5,2,1,2,7,4,3,0,3,2417.0,7.790282380703483,114.1522,22.28467
1247,0,6,2,2,1,1,3,4,1,0,0,698.0,6.548219102762372,114.11864,22.21933
1248,0,1,0,1,1,1,2,0,0,0,0,572.0,6.349138991379798,114.17395,22.29669
1249,1,5,3,2,1,1,6,0,0,1,0,548.0,6.306275286948016,114.18443,22.28076
1250,0,6,5,2,2,2,11,5,5,1,1,9600.0,9.169518377455928,114.15399,22.24634
1251,1,5,5,3,2,2,4,0,3,0,0,2000.0,7.600902459542082,114.14495,22.28676
1252,0,6,3,2,1,1,3,4,2,0,0,639.0,6.459904454377535,114.121666,22.216944
1253,1,2,4,2,1,3,11,2,1,0,2,1425.0,7.261927092702751,114.15948,22.27617
1254,1,1,0,2,1,1,0,1,2,0,0,2735.0,7.913886714856082,114.184715,22.302853
1255,1,3,6,1,0,1,10,4,1,1,0,1425.0,7.261927092702751,114.26138,22.33623
1256,0,1,2,2,2,0,8,2,1,1,1,766.0,6.641182169740591,113.9807025,22.24254933
1257,0,6,2,2,1,0,3,4,2,0,1,650.0,6.476972362889683,114.121048,22.217407
1258,0,6,2,2,1,1,3,4,2,0,1,725.0,6.586171654854675,114.1217007,22.22123979
1259,1,6,3,2,1,1,9,1,1,0,2,754.0,6.625392368007956,114.01376,22.29439
1260,1,5,5,2,1,1,8,1,2,2,0,514.0,6.2422232654551655,114.14452,22.28577
1261,0,1,1,2,0,0,2,0,4,0,1,368.0,5.908082938168931,114.024179,22.44465403
1262,0,3,3,2,2,1,3,0,1,0,0,850.0,6.745236349484363,114.167999,22.320442
1263,0,0,0,2,1,1,2,0,1,0,0,250.0,5.521460917862246,114.14276,22.28719
1264,0,1,0,2,0,1,4,0,2,0,0,322.0,5.7745515455444085,114.14416,22.28666
1265,0,3,3,2,1,1,10,4,0,0,3,2201.0,7.696667081526462,114.11325,22.22488
1266,1,6,2,3,2,3,10,1,1,0,1,1350.0,7.2078598714324755,114.181694,22.267797
1267,0,6,5,2,1,2,8,5,1,0,1,1588.0,7.370230641807081,113.91515,22.22376
1268,0,1,5,1,1,1,4,0,3,0,0,404.0,6.0014148779611505,114.18322,22.27946
1269,1,3,2,2,2,1,2,0,1,1,1,463.0,6.137727054086234,114.17142,22.30695
1270,0,6,4,0,2,0,8,2,0,0,1,363.0,5.8944028342648505,114.13022,22.20657
1271,0,6,5,2,1,1,10,3,2,0,0,769.0,6.645090969505644,114.14928,22.2859
1272,0,5,1,2,1,1,8,1,1,0,2,4500.0,8.411832675758411,114.19095,22.27878
1273,0,2,4,2,1,1,3,0,0,0,0,817.0,6.705639094860003,114.1474,22.28454
1274,0,1,2,2,2,2,11,5,1,2,0,5850.0,8.674196940225903,114.28883,22.30453
1275,0,3,2,2,1,1,10,2,1,0,0,300.0,5.703782474656201,114.17135,22.31283
1276,1,6,5,3,0,1,7,0,5,1,0,1054.0,6.960347729101308,114.17432,22.30295
1277,1,5,5,2,2,3,10,0,2,0,5,1451.0,7.280008252884188,114.177124,22.279045
1278,0,0,0,2,2,1,1,3,4,1,0,3735.0,8.225503097566918,114.2939,22.30117
1279,1,4,2,2,1,1,0,0,1,0,0,378.0,5.934894195619588,114.1709442,22.29680443
1280,0,2,1,2,2,0,5,0,0,0,0,679.0,6.520621127558696,114.151657,22.281429
1281,0,5,5,3,3,2,11,6,4,1,1,19900.0,9.898475010712584,114.26164,22.38199
1282,1,4,4,2,0,1,7,0,5,0,0,660.0,6.492239835020471,114.170471,22.317753
1283,1,5,4,1,2,1,7,0,2,0,0,400.0,5.991464547107982,114.1416,22.28922
1284,0,3,3,3,1,2,4,4,6,0,0,900.0,6.802394763324311,114.1181,22.22085
1285,1,5,4,2,1,1,7,0,0,0,0,1200.0,7.090076835776092,114.18499,22.30654
1286,0,4,4,2,1,1,2,0,0,0,0,1000.0,6.907755278982137,114.18511,22.3067
1287,0,0,0,2,1,1,1,0,0,0,0,1300.0,7.170119543449628,114.18362,22.30854
1288,0,4,4,2,1,1,2,0,0,0,0,1300.0,7.170119543449628,114.18499,22.30658
1289,0,4,4,2,1,1,2,0,0,0,0,1300.0,7.170119543449628,114.18503,22.30666
1290,0,4,4,2,1,1,2,0,0,0,0,1300.0,7.170119543449628,114.18391,22.3088
1291,0,4,4,2,1,1,2,0,0,0,0,1300.0,7.170119543449628,114.18562,22.30676
1292,0,0,0,2,1,1,1,0,0,0,0,1300.0,7.170119543449628,114.18478,22.30881
1293,0,4,3,2,2,1,7,0,2,0,1,735.0,6.5998704992128365,114.16637,22.32374
